generated_at,attestation_chain,status,method,ladder_row_id,report_month,report_url,html_retrieved,html_http_status,html_final_url,html_bytes,html_sha256,target_station_codes,station_code_count_in_html,all_station_codes_in_html,pm25_column_in_html,html_not_verified_label_present,html_verified_label_without_not_verified,xlsx_export_tested,xlsx_retrieved,xlsx_http_status,xlsx_final_url,xlsx_bytes,xlsx_sha256,xlsx_sheet_count,xlsx_target_station_sheet_count,xlsx_pm25_present,xlsx_verification_label_present,pdf_export_tested,pdf_retrieved,pdf_http_status,pdf_final_url,pdf_bytes,pdf_sha256,pdf_text_pages,pdf_pm25_present,pdf_not_verified_label_present,pdf_verified_label_without_not_verified,verified_report_closure_available,station_method_classified,current_status_confirmed,complete_monitor_grade_classification_available,station_radius_grade_assumption_ready,report_export_decision,reader_use,non_claim
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2025-07,2025-07,https://air.gov.ge/en/reports_page?date_from=2025-07&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2025-07&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,296133,20b5b87930b2a6975163a8d9bec333e831a925c345edb2b6d1867de49c12398d,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2025-06,2025-06,https://air.gov.ge/en/reports_page?date_from=2025-06&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2025-06&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,292830,3ef276f833c7c9fa9d7aba0bdbf810f2dd886279e7580db022c10ddab72552e3,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2025-05,2025-05,https://air.gov.ge/en/reports_page?date_from=2025-05&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2025-05&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,302510,b7811e4c1f38481f40e0ba5e0a882a41f9a44e5d0e7ea2834812898472ee2cf5,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2025-04,2025-04,https://air.gov.ge/en/reports_page?date_from=2025-04&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2025-04&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,294525,f3ff49751e14316c31bdea5ffaad9b503198a134ce6489e169474be75fdca1a8,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2025-03,2025-03,https://air.gov.ge/en/reports_page?date_from=2025-03&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2025-03&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,302894,19be2deba1f7c471bf7c9c9d0006fcc0b13294cd49f8b52caf613f30b3635e8c,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2025-02,2025-02,https://air.gov.ge/en/reports_page?date_from=2025-02&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2025-02&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,277239,f883e67006cde5a37b5f11015de4eb3cfcebbd9b7f49b918b014b0ab3e0a0953,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2025-01,2025-01,https://air.gov.ge/en/reports_page?date_from=2025-01&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2025-01&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,302981,9085d5b0d9752309869b468bbd39f7488435bdfe5d7bcf561603ab877413fce1,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2024-12,2024-12,https://air.gov.ge/en/reports_page?date_from=2024-12&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2024-12&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,289544,ee65217a924d6d8688a33bd7ef171ba3d83241d58f5838bd8ea65d18dbd83238,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2024-11,2024-11,https://air.gov.ge/en/reports_page?date_from=2024-11&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2024-11&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,292189,125ebc05aa19afb288e3dbe61e29a6b92a5df3d54a3bece893e2d495b67b6365,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2024-10,2024-10,https://air.gov.ge/en/reports_page?date_from=2024-10&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2024-10&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,299526,37792da518773202f4a625d6834c4630a3f414665a8a70becc37eec32b7201c6,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2024-09,2024-09,https://air.gov.ge/en/reports_page?date_from=2024-09&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2024-09&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,293744,dc856d9f477e90e97c73fa58a2dc4357df225d51f08438148e5a49700911595e,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2024-08,2024-08,https://air.gov.ge/en/reports_page?date_from=2024-08&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2024-08&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,302953,9266dd205f7e7eb382298b31bc9cba7891683ed519537317b87c75f61b832911,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2024-07,2024-07,https://air.gov.ge/en/reports_page?date_from=2024-07&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2024-07&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,302935,76b551d336247da8107e56b9761519f46f2c589526deac5579b142376a5ad70b,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,False,False,,,0,,,,False,False,False,False,,,0,,,False,False,False,False,False,False,False,False,monthly_html_ladder_pm25_present_not_verified_keep_open,"The official monthly HTML route has all target station codes and PM2.5, but the verification footer remains Not Verified Data.","This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
2026-06-19T22:49:26Z,ai-first,computed_georgia_report_export_ladder,air_monitoring_georgia_report_export_ladder_v1,GEO-report-export-ladder-2024-06,2024-06,https://air.gov.ge/en/reports_page?date_from=2024-06&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,True,200,https://air.gov.ge/en/reports_page?date_from=2024-06&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT,294804,c365e69f5a7bd0dfd2e5f8eeeb7349e098d9786e734a8b9424e30f8da0535a7f,01005|AGMS|BTUM|KUTS|KZBG|ORN01|ORN02|ORN03|ORN04|ORN05|ORN06|ORN07|ORN08|RST18|TSRT|VRKT,16,True,True,True,False,True,True,200,https://air.gov.ge/en/reports_page?date_from=2024-06&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT&export_type=xlsx,34918,80e9878ac757da2340323e3bc4cec1784c764407c13bb2c39fc9e3281391650c,16,16,True,False,True,True,200,https://air.gov.ge/en/reports_page?date_from=2024-06&report_type=monthly&station=01005%2CAGMS%2CBTUM%2CKUTS%2CKZBG%2CORN01%2CORN02%2CORN03%2CORN04%2CORN05%2CORN06%2CORN07%2CORN08%2CRST18%2CTSRT%2CVRKT&export_type=pdf,240797,a6bb582d8266957071b40daa4b92ba711fcce05fb96985492760e0de2ca1142b,16,True,True,False,False,False,False,False,False,html_and_pdf_export_not_verified_keep_open,The HTML route and PDF export both expose report data but carry the not-verified footer. The XLSX export has target station sheets and PM2.5 but no independent verification label.,"This scan tests official Georgia monthly report and export routes for verification labels across time. It does not certify current station status, station method class, calibration status, complete monitor-grade classification, or station-radius readiness."
